second,qps,success_rate,p50_ms,p95_ms,p99_ms,backends
76,90,1.0,137.95586500054924,198.40488999761874,230.25218400289305,qwen7b-npu3=5;qwen7b-npu4=23;qwen7b-npu5=22;qwen7b-npu6=22;qwen7b-npu7=18
77,95,1.0,108.85482900266652,186.91084099918953,231.53099199771532,qwen7b-npu3=4;qwen7b-npu4=21;qwen7b-npu5=25;qwen7b-npu6=22;qwen7b-npu7=23
78,96,1.0,124.5069929973397,173.90783200244186,177.22249299913528,qwen7b-npu3=6;qwen7b-npu4=22;qwen7b-npu5=22;qwen7b-npu6=21;qwen7b-npu7=25
79,95,1.0,133.57435800207895,185.36392200257978,197.71109700013767,qwen7b-npu3=3;qwen7b-npu4=27;qwen7b-npu5=25;qwen7b-npu6=27;qwen7b-npu7=13
80,101,1.0,122.44857100085937,168.61905000041588,180.63952299780794,qwen7b-npu3=8;qwen7b-npu4=23;qwen7b-npu5=25;qwen7b-npu6=24;qwen7b-npu7=21
81,91,1.0,130.4987900002743,184.37694599924725,191.37267800033442,qwen7b-npu3=1;qwen7b-npu4=21;qwen7b-npu5=19;qwen7b-npu6=19;qwen7b-npu7=31
82,89,1.0,127.8295039992372,209.81451999978162,254.51867100127856,qwen7b-npu3=3;qwen7b-npu4=19;qwen7b-npu5=24;qwen7b-npu6=22;qwen7b-npu7=21
83,98,1.0,125.60835999829578,178.54373099908116,181.78121000164538,qwen7b-npu3=4;qwen7b-npu4=26;qwen7b-npu5=21;qwen7b-npu6=24;qwen7b-npu7=23
84,97,1.0,124.39612299931468,177.2705629991833,215.6815349990211,qwen7b-npu3=4;qwen7b-npu4=23;qwen7b-npu5=25;qwen7b-npu6=23;qwen7b-npu7=22
85,92,1.0,132.99692500004312,184.05748400255106,208.98989400302526,qwen7b-npu3=5;qwen7b-npu4=24;qwen7b-npu5=20;qwen7b-npu6=20;qwen7b-npu7=23
86,96,1.0,130.24800800121739,180.70006299967645,210.90313600143418,qwen7b-npu3=3;qwen7b-npu4=22;qwen7b-npu5=26;qwen7b-npu6=24;qwen7b-npu7=21
87,93,1.0,134.9069669995515,213.43551200334332,216.35882899863645,qwen7b-npu3=3;qwen7b-npu4=24;qwen7b-npu5=19;qwen7b-npu6=23;qwen7b-npu7=24
88,93,1.0,131.6483269984019,179.34842499744263,184.32263500289991,qwen7b-npu3=3;qwen7b-npu4=23;qwen7b-npu5=23;qwen7b-npu6=23;qwen7b-npu7=21
89,96,1.0,134.0698310013977,178.40178899859893,190.15996099915355,qwen7b-npu3=4;qwen7b-npu4=22;qwen7b-npu5=26;qwen7b-npu6=22;qwen7b-npu7=22
90,91,1.0,126.86370800292934,173.42808000103105,190.02162000106182,qwen7b-npu3=5;qwen7b-npu4=20;qwen7b-npu5=21;qwen7b-npu6=20;qwen7b-npu7=25
91,99,1.0,120.57564000133425,179.45451599734952,182.0625119980832,qwen7b-npu3=3;qwen7b-npu4=28;qwen7b-npu5=22;qwen7b-npu6=28;qwen7b-npu7=18
92,95,1.0,131.85250799870118,183.891782999126,218.20773100262159,qwen7b-npu3=3;qwen7b-npu4=22;qwen7b-npu5=19;qwen7b-npu6=22;qwen7b-npu7=29
93,101,1.0,105.46791900196695,178.14775800070493,215.06913100165548,qwen7b-npu3=2;qwen7b-npu4=24;qwen7b-npu5=30;qwen7b-npu6=23;qwen7b-npu7=22
94,96,1.0,128.3008760001394,186.68365000121412,214.5420289998583,qwen7b-npu3=1;qwen7b-npu4=24;qwen7b-npu5=24;qwen7b-npu6=23;qwen7b-npu7=24
95,92,1.0,129.73051500011934,178.06053700041957,193.91317400004482,qwen7b-npu3=1;qwen7b-npu4=25;qwen7b-npu5=25;qwen7b-npu6=20;qwen7b-npu7=21
96,91,1.0,131.6362260004098,216.79724199930206,229.5960199990077,qwen7b-npu3=5;qwen7b-npu4=24;qwen7b-npu5=18;qwen7b-npu6=17;qwen7b-npu7=27
97,92,1.0,110.8024610002758,200.29720199818257,221.8694429975585,qwen7b-npu3=4;qwen7b-npu4=18;qwen7b-npu5=25;qwen7b-npu6=28;qwen7b-npu7=17
98,92,1.0,127.25338000018382,189.52038700081175,224.49122900070506,qwen7b-npu3=3;qwen7b-npu4=24;qwen7b-npu5=21;qwen7b-npu6=21;qwen7b-npu7=23
99,93,1.0,127.62453200048185,184.97643999944557,187.5681950004946,qwen7b-npu3=1;qwen7b-npu4=25;qwen7b-npu5=21;qwen7b-npu6=25;qwen7b-npu7=21
100,99,1.0,112.32951999772922,181.94316099834396,221.2332389972289,qwen7b-npu3=4;qwen7b-npu4=24;qwen7b-npu5=22;qwen7b-npu6=23;qwen7b-npu7=26
101,98,1.0,105.52541899960488,200.4162630000792,212.73013700192678,qwen7b-npu3=1;qwen7b-npu4=23;qwen7b-npu5=25;qwen7b-npu6=25;qwen7b-npu7=24
102,96,1.0,130.25068799834116,166.94149099930655,184.33404600000358,qwen7b-npu3=2;qwen7b-npu4=24;qwen7b-npu5=20;qwen7b-npu6=24;qwen7b-npu7=26
103,91,1.0,118.37439600276412,183.0002879978565,215.1070920008351,qwen7b-npu3=3;qwen7b-npu4=21;qwen7b-npu5=22;qwen7b-npu6=26;qwen7b-npu7=19
104,92,1.0,132.62340200162726,205.0915410000016,250.81849799971678,qwen7b-npu3=2;qwen7b-npu4=20;qwen7b-npu5=25;qwen7b-npu6=22;qwen7b-npu7=23
105,95,1.0,131.22583400036092,188.5006410011556,220.8201459980046,qwen7b-npu3=3;qwen7b-npu4=26;qwen7b-npu5=26;qwen7b-npu6=19;qwen7b-npu7=21
106,93,1.0,125.85388099978445,174.8183079980663,189.98909999936586,qwen7b-npu3=3;qwen7b-npu4=24;qwen7b-npu5=20;qwen7b-npu6=22;qwen7b-npu7=24
107,96,1.0,126.0450329973537,175.5463929985126,183.11279800036573,qwen7b-npu3=3;qwen7b-npu4=22;qwen7b-npu5=23;qwen7b-npu6=25;qwen7b-npu7=23
108,102,1.0,122.21199000123306,165.4644609989191,178.0673770008434,qwen7b-npu3=5;qwen7b-npu4=25;qwen7b-npu5=25;qwen7b-npu6=27;qwen7b-npu7=20
109,96,1.0,108.26637499849312,204.5791390009981,220.05526200155145,qwen7b-npu3=5;qwen7b-npu4=27;qwen7b-npu5=22;qwen7b-npu6=22;qwen7b-npu7=20
110,93,1.0,133.7644100021862,176.66372900202987,182.79366600108915,qwen7b-npu3=5;qwen7b-npu4=19;qwen7b-npu5=20;qwen7b-npu6=19;qwen7b-npu7=30
111,100,1.0,108.45938599959482,186.38926800122135,212.9358679994766,qwen7b-npu3=6;qwen7b-npu4=22;qwen7b-npu5=27;qwen7b-npu6=25;qwen7b-npu7=20
112,95,1.0,121.8519669964735,177.24411300150678,187.9625670007954,qwen7b-npu3=2;qwen7b-npu4=21;qwen7b-npu5=23;qwen7b-npu6=26;qwen7b-npu7=23
113,96,1.0,116.21065299914335,181.9383209985972,188.49106100242352,qwen7b-npu3=1;qwen7b-npu4=23;qwen7b-npu5=25;qwen7b-npu6=24;qwen7b-npu7=23
114,95,1.0,127.86830400000326,183.6245809972752,187.2109529977024,qwen7b-npu3=4;qwen7b-npu4=24;qwen7b-npu5=20;qwen7b-npu6=24;qwen7b-npu7=23
115,96,1.0,122.69532299978891,189.6988680018694,218.95817500262638,qwen7b-npu3=5;qwen7b-npu4=25;qwen7b-npu5=21;qwen7b-npu6=21;qwen7b-npu7=24
116,97,1.0,124.00062999950023,182.63421499796095,223.34112200042,qwen7b-npu3=3;qwen7b-npu4=24;qwen7b-npu5=25;qwen7b-npu6=23;qwen7b-npu7=22
117,90,1.0,124.51871299708728,190.31933200312778,224.18573700269917,qwen7b-npu3=1;qwen7b-npu4=21;qwen7b-npu5=23;qwen7b-npu6=24;qwen7b-npu7=21
118,97,1.0,121.48377499761409,209.43378700030735,219.59131899711792,qwen7b-npu3=4;qwen7b-npu4=23;qwen7b-npu5=24;qwen7b-npu6=22;qwen7b-npu7=24
119,99,1.0,121.73709700073232,176.51520800063736,181.79231099929893,qwen7b-npu3=3;qwen7b-npu4=24;qwen7b-npu5=23;qwen7b-npu6=25;qwen7b-npu7=24
