second,qps,success_rate,p50_ms,p95_ms,p99_ms,backends
51,246,1.0,130.8771800249815,151.58894006162882,157.62189030647278,qwen15b-npu3=48;qwen15b-npu4=49;qwen15b-npu5=50;qwen15b-npu6=48;qwen15b-npu7=51
52,242,1.0,130.4791779257357,151.30618680268526,154.22627702355385,qwen15b-npu3=49;qwen15b-npu4=49;qwen15b-npu5=49;qwen15b-npu6=48;qwen15b-npu7=47
53,244,1.0,130.9010600671172,150.9019541554153,157.11144637316465,qwen15b-npu3=49;qwen15b-npu4=49;qwen15b-npu5=48;qwen15b-npu6=51;qwen15b-npu7=47
54,244,1.0,128.9349957369268,149.46230500936508,155.7550667785108,qwen15b-npu3=47;qwen15b-npu4=49;qwen15b-npu5=49;qwen15b-npu6=49;qwen15b-npu7=50
55,253,1.0,128.28535307198763,147.49129163101315,152.78804814442992,qwen15b-npu3=51;qwen15b-npu4=50;qwen15b-npu5=51;qwen15b-npu6=50;qwen15b-npu7=51
56,244,1.0,129.92078298702836,147.36513001844287,157.68066002056003,qwen15b-npu3=49;qwen15b-npu4=49;qwen15b-npu5=50;qwen15b-npu6=47;qwen15b-npu7=49
57,242,1.0,131.85856584459543,155.76216718181968,169.02003670111299,qwen15b-npu3=48;qwen15b-npu4=49;qwen15b-npu5=46;qwen15b-npu6=51;qwen15b-npu7=48
58,248,1.0,129.19382890686393,145.67316975444555,151.60493925213814,qwen15b-npu3=51;qwen15b-npu4=50;qwen15b-npu5=49;qwen15b-npu6=48;qwen15b-npu7=50
59,247,1.0,128.77617590129375,149.35275400057435,165.42871203273535,qwen15b-npu3=48;qwen15b-npu4=50;qwen15b-npu5=50;qwen15b-npu6=50;qwen15b-npu7=49
60,1,1.0,136.0632050782442,136.0632050782442,136.0632050782442,qwen15b-npu7=1
