second,qps,success_rate,p50_ms,p95_ms,p99_ms,backends
69,246,1.0,131.2281722202897,150.5902698263526,162.64114994555712,qwen15b-npu3=51;qwen15b-npu4=46;qwen15b-npu5=49;qwen15b-npu6=50;qwen15b-npu7=50
70,245,1.0,131.37460313737392,153.0826068483293,158.24145125225186,qwen15b-npu3=48;qwen15b-npu4=51;qwen15b-npu5=49;qwen15b-npu6=49;qwen15b-npu7=48
71,243,1.0,130.14476420357823,151.53986727818847,156.68067010119557,qwen15b-npu3=48;qwen15b-npu4=47;qwen15b-npu5=49;qwen15b-npu6=50;qwen15b-npu7=49
72,241,1.0,129.443250130862,153.3945482224226,167.37383184954524,qwen15b-npu3=49;qwen15b-npu4=49;qwen15b-npu5=49;qwen15b-npu6=46;qwen15b-npu7=48
73,242,1.0,129.2294687591493,156.85877203941345,162.980152759701,qwen15b-npu3=47;qwen15b-npu4=49;qwen15b-npu5=48;qwen15b-npu6=49;qwen15b-npu7=49
74,245,1.0,131.55859429389238,158.07260014116764,167.6510632969439,qwen15b-npu3=48;qwen15b-npu4=50;qwen15b-npu5=49;qwen15b-npu6=50;qwen15b-npu7=48
75,238,1.0,130.95294870436192,155.66579392179847,163.35309483110905,qwen15b-npu3=46;qwen15b-npu4=48;qwen15b-npu5=49;qwen15b-npu6=47;qwen15b-npu7=48
76,224,1.0,132.4699902907014,257.19092786312103,321.57258596271276,qwen15b-npu3=48;qwen15b-npu4=45;qwen15b-npu5=44;qwen15b-npu6=45;qwen15b-npu7=42
77,242,1.0,131.2256520614028,154.9708191305399,163.5741670615971,qwen15b-npu3=47;qwen15b-npu4=47;qwen15b-npu5=49;qwen15b-npu6=49;qwen15b-npu7=50
78,242,1.0,131.54188403859735,159.5752201974392,163.79048814997077,qwen15b-npu3=49;qwen15b-npu4=48;qwen15b-npu5=49;qwen15b-npu6=46;qwen15b-npu7=50
79,235,1.0,131.80469581857324,161.246201954782,164.36090227216482,qwen15b-npu3=45;qwen15b-npu4=48;qwen15b-npu5=47;qwen15b-npu6=47;qwen15b-npu7=48
