second,qps,success_rate,p50_ms,p95_ms,p99_ms,backends
14,253,1.0,129.9930033273995,149.52278323471546,157.64509700238705,qwen15b-npu3=51;qwen15b-npu4=51;qwen15b-npu5=51;qwen15b-npu6=49;qwen15b-npu7=51
15,238,1.0,131.2366221100092,152.24912110716105,156.5081998705864,qwen15b-npu3=47;qwen15b-npu4=47;qwen15b-npu5=48;qwen15b-npu6=49;qwen15b-npu7=47
16,249,1.0,128.58231412246823,145.454125944525,150.11037699878216,qwen15b-npu3=49;qwen15b-npu4=51;qwen15b-npu5=50;qwen15b-npu6=48;qwen15b-npu7=51
17,241,1.0,131.99370726943016,156.64650965481997,165.22473702207208,qwen15b-npu3=48;qwen15b-npu4=48;qwen15b-npu5=48;qwen15b-npu6=50;qwen15b-npu7=47
18,243,1.0,129.9765226431191,155.32850101590157,161.8231050670147,qwen15b-npu3=50;qwen15b-npu4=49;qwen15b-npu5=48;qwen15b-npu6=47;qwen15b-npu7=49
19,249,1.0,128.94268706440926,149.9929572455585,158.21277117356658,qwen15b-npu3=48;qwen15b-npu4=49;qwen15b-npu5=51;qwen15b-npu6=51;qwen15b-npu7=50
20,248,1.0,130.89694967493415,151.8455990590155,165.41016893461347,qwen15b-npu3=34;qwen15b-npu4=55;qwen15b-npu5=52;qwen15b-npu6=53;qwen15b-npu7=54
21,242,1.0,128.85941611602902,154.54297699034214,162.8920817747712,qwen15b-npu3=27;qwen15b-npu4=53;qwen15b-npu5=55;qwen15b-npu6=54;qwen15b-npu7=53
22,242,1.0,127.29397602379322,150.1916078850627,160.00467306002975,qwen15b-npu3=22;qwen15b-npu4=55;qwen15b-npu5=55;qwen15b-npu6=56;qwen15b-npu7=54
23,247,1.0,129.26846835762262,149.4250730611384,154.2657339014113,qwen15b-npu3=15;qwen15b-npu4=58;qwen15b-npu5=57;qwen15b-npu6=57;qwen15b-npu7=60
24,244,1.0,129.00135712698102,149.14919110015035,154.96238926425576,qwen15b-npu3=15;qwen15b-npu4=58;qwen15b-npu5=58;qwen15b-npu6=56;qwen15b-npu7=57
25,252,1.0,128.71303502470255,145.38739528506994,151.42351621761918,qwen15b-npu3=10;qwen15b-npu4=63;qwen15b-npu5=57;qwen15b-npu6=61;qwen15b-npu7=61
26,246,1.0,128.8718655705452,146.6996450908482,150.39331931620836,qwen15b-npu3=8;qwen15b-npu4=60;qwen15b-npu5=60;qwen15b-npu6=59;qwen15b-npu7=59
27,247,1.0,128.47627280279994,146.82048512622714,157.73115819320083,qwen15b-npu3=7;qwen15b-npu4=57;qwen15b-npu5=62;qwen15b-npu6=61;qwen15b-npu7=60
28,247,1.0,126.47082004696131,152.70150499418378,163.03627286106348,qwen15b-npu3=6;qwen15b-npu4=62;qwen15b-npu5=63;qwen15b-npu6=57;qwen15b-npu7=59
29,247,1.0,127.55594681948423,151.01743303239346,159.61437998339534,qwen15b-npu3=5;qwen15b-npu4=60;qwen15b-npu5=59;qwen15b-npu6=63;qwen15b-npu7=60
30,249,1.0,126.29498913884163,147.08082703873515,154.741067904979,qwen15b-npu3=5;qwen15b-npu4=62;qwen15b-npu5=62;qwen15b-npu6=60;qwen15b-npu7=60
31,248,1.0,128.4888843074441,149.99132696539164,159.5489103347063,qwen15b-npu3=5;qwen15b-npu4=60;qwen15b-npu5=60;qwen15b-npu6=60;qwen15b-npu7=63
32,253,1.0,124.6775877662003,147.1184967085719,151.86481829732656,qwen15b-npu3=5;qwen15b-npu4=62;qwen15b-npu5=62;qwen15b-npu6=62;qwen15b-npu7=62
33,242,1.0,128.48728382959962,162.00526664033532,169.53920619562268,qwen15b-npu3=5;qwen15b-npu4=60;qwen15b-npu5=59;qwen15b-npu6=58;qwen15b-npu7=60
34,243,1.0,128.90892708674073,151.679546572268,157.47134620323777,qwen15b-npu3=6;qwen15b-npu4=59;qwen15b-npu5=59;qwen15b-npu6=61;qwen15b-npu7=58
35,239,1.0,130.9269000776112,156.0125257819891,161.3120110705495,qwen15b-npu3=5;qwen15b-npu4=59;qwen15b-npu5=59;qwen15b-npu6=58;qwen15b-npu7=58
36,248,1.0,129.32895869016647,151.372155174613,157.90864871814847,qwen15b-npu3=5;qwen15b-npu4=62;qwen15b-npu5=62;qwen15b-npu6=60;qwen15b-npu7=59
37,250,1.0,126.97842437773943,150.24370839819312,154.59820721298456,qwen15b-npu3=5;qwen15b-npu4=60;qwen15b-npu5=60;qwen15b-npu6=62;qwen15b-npu7=63
38,248,1.0,126.911292783916,155.9072658419609,159.61938025429845,qwen15b-npu3=7;qwen15b-npu4=60;qwen15b-npu5=61;qwen15b-npu6=59;qwen15b-npu7=61
39,244,1.0,129.1751079261303,153.744971845299,174.5537300594151,qwen15b-npu3=6;qwen15b-npu4=58;qwen15b-npu5=60;qwen15b-npu6=60;qwen15b-npu7=60
40,247,1.0,127.1922248415649,152.35661203041673,156.1177372932434,qwen15b-npu3=5;qwen15b-npu4=62;qwen15b-npu5=59;qwen15b-npu6=60;qwen15b-npu7=61
